postNum,pageNum,pageID,medication,text

2,1,forumstopic24184-adding-abilify-to-lexapro,abilify_aripiprazole,"Hey, I'm sorry to hear you're having a tough time now with meds. I know how frustrating it can be dealing with the side effects, especially if it's fatigue! I was put on Abilify a little while ago but it actually caused my fatigue so I ended up going off of it and switching to Buspar. I hope it works differently for you though and that is helps your situation! If it doesn't then don't give up... there are a lot of meds out there that can help, it just takes a while to find the right ones sometimes"

3,1,forumstopic24184-adding-abilify-to-lexapro,abilify_aripiprazole,"Well, I might as well answer my own post since it has been about two weeks since I started taking Abilify.  I feel amazing.  No sign of depression, I feel grounded and stable and strong.  Its amazing.  I have soooo freaking much energy though (which is cool) but I am not sleeping much.  I go to sleep ok, maybe at 11pm, but then will wake up at 3 or 4am ready to roll. Normally I never want to get out of bed, and I sleep 9-10 hours per night, with naps in the afternoon.  I am usually struggling to get through the day because of my lack of energy!!  This is seriously like night and day. I like it, but I realize my body needs more rest.  I called my doc today and he said to start taking it early in the morning.  Hopefully that will help, but honestly I LOVE this new found energy, I have gone so long without it, its very exciting!!!  I have no other side effects from the medication, and really feel fantastic.  My moods are soooo much more stable and calm. If taking it in the AM does not work, I might cut my 2mg pills in half and try 1mg - just to get me that restorative sleep! Anyway, just wanted everyone to hear of an experience!"

4,1,forumstopic24184-adding-abilify-to-lexapro,abilify_aripiprazole,That's awesome!  I'm so happy for you! Did you have any side-effects when starting Abilify?

5,1,forumstopic24184-adding-abilify-to-lexapro,abilify_aripiprazole,"Don't split the dose of your med without the pdoc's consent. It's not wise to do adjustments on your own. I took 10-15mg of Abilify midday, but that was the time of day it was prescribed. It's supposed to be more of an anti-pyschotic for Bipolar, but it made me manic as all get out. It was too energizing for me. lol and kept me up all night. If you're still feeling depressed on the Lexapro, talk to your pdoc. There are many other AD's you can try. Sheepwoman"

6,1,forumstopic24184-adding-abilify-to-lexapro,abilify_aripiprazole,"Thank you for writing back about how well the Abilify is working for you. I having taking 20 mg of Lexpro but felling the stuff you described. Sleep, sleep,  sleep, ..  I been on 2 mg of Abilify for one week and it is messing with my sleep but it well be great if I can wake up in the mornings  I already seem to waking up is easier but I'm waking up too early. I've got to get myself to bed earlier. Thanks so much for the encouragement. I really need it right now. I've been living in fear of not getting up in time for work and not being able to get myself to work once I'm there."

1,1,forumstopic36026-is-abilify-making-me-fat,abilify_aripiprazole,"I don't know if its my Abilify (I'm only on 2 mgs!) but I'm constantly hungry and eating way more than normal.  I've gained about 10 pounds since November.  Now part of that is because I lost a lot of weight when I went to the hospital, but I'm still above my norm by a bit.  Anyone have similar experiences or know anything about it?"

2,1,forumstopic36026-is-abilify-making-me-fat,abilify_aripiprazole,"Hi bdr, I don't have any experience of Abilify but I have put on quite a bit of weight on citalopram. I find that I crave food more and feel very lethargic so I am less active. I don't think it's the actual drug itself, more how it makes you feel. PRT xx"

3,1,forumstopic36026-is-abilify-making-me-fat,abilify_aripiprazole,"Well, it's common for any SRI to affect appetite in a variety of ways and to various degrees. In your case, 10lbs in 8 months comes out to be 156 extra calories per day that you ate. 156c more a day isn't much , it simply adds up so slowly you don't notice. Some people have gained 10 pounds in a week. Some have even lost 10 pounds in a week on the identical medicine. Also, like the previous poster said, if a medicine makes you fatigued, you'll be less active too and a measly 156c less activity a day can also slowly but surely put the weight on."

1,1,forumstopic36421-abilify-and-zoloft,abilify_aripiprazole,"I have been on this combo for about a week, right now 5MG of Abililfy and 50 of Zoloft. is this a good combo?"

2,1,forumstopic36421-abilify-and-zoloft,abilify_aripiprazole,sounds good to me. I love my abilify.

1,1,forumstopic36426-60mg-of-celexa-and-5mg-of-abilify-uh-oh,abilify_aripiprazole,"So, here's my issue. I'm on 60Mg of Celexa and 5Mg of Abilify to treat my depression. It wasn't working terribly well but I did notice a small difference,  but I've been off of it cold turkey for about a week now (long story--dad changed insurances and refuses to give me the information I need to go get my prescription, basically. He thinks there's nothing wrong with me.)...and I've gone even farther down-hill than I thought was possible. I'm crying all the time and I don't want to do much of anything at all and it's starting to freak me out. Is there anything I can do to combat this while I try and talk some sense into dear old dad?"

2,1,forumstopic36426-60mg-of-celexa-and-5mg-of-abilify-uh-oh,abilify_aripiprazole,"God I can't believe this, I really feel for you as I've been weaning off from 40mg and am still having dizzy spells and things so I can't imagine what cutting off cold turkey from 60 is like. It's so hard hon. Just try to keep in your head that it's the tablets doing this and not you. Is there anyone who is more supportive that you could arrange to do small things with to keep you going? Do you only feel depressed or are you having other physical side effects too? Try to get outside every day. If you're feeling sick then some people say teas like peppermint work. Has your Dad seen what state you're in? xxx"

3,1,forumstopic36426-60mg-of-celexa-and-5mg-of-abilify-uh-oh,abilify_aripiprazole,"That sounds horrible; absolutely horrible.  I'm sorry to hear it.  I think that the best argument to make to your dad is this:  whether he believes you have a problem or not is irrelevant; show him information concerning abrupt discontinuation of celexa (and SSRIs in general).  Here is a wikipedia stub regarding discontinuation syndrome -- a good starting place.... eeek, I can't add the link.  Just look for SSRI on wikipedia. Keep PRT's in mind, too.  Find activities that help you relax and cope with anxiety and depression.  Even laying down, closing your eyes, and taking deep breaths can be soothing.  Best of luck."

4,1,forumstopic36426-60mg-of-celexa-and-5mg-of-abilify-uh-oh,abilify_aripiprazole,"Yeah I've felt like...really bad lately. My dad knows but he doesn't really get it, and since I have no income right now the insurance is the only way I can really afford to keep things up. I want to sleep all the time and when I'm not sleeping I'm crying or don't feel well at all. I'm having nightmares again and they're really vivid. I get tired in the middle of doing things and forget what I'm doing in the middle of doing it. It's not only irritating, but it's also just...I don't know. It's starting to worry me. I'm trying to stay calm but I get upset at like...the easiest most stupid things now. I mean, the meds weren't working that well to begin with, but -this- is ridiculous."

5,1,forumstopic36426-60mg-of-celexa-and-5mg-of-abilify-uh-oh,abilify_aripiprazole,"Even if they weren't working that well, they're really strong and they will be causing these reactions sweetie so please don't start to question yourself. I just hope that it doesn't last too long for you. The dreams can be really upsetting can't they? I have noticed that I don't remember so many now that I have come off my meds. I take it from the no income that you don't work at the mo or are on holiday from school or something?  I'm just wondering if you have to keep getting things done at the moment or if you can take a little break and write a week or so off to just try to ride this out? xx"

6,1,forumstopic36426-60mg-of-celexa-and-5mg-of-abilify-uh-oh,abilify_aripiprazole,"Yeah, I'm on holiday from school until the end of August, but I just moved and my roommate will be here in a couple days and I have like...so much to do before school starts. I haven't been sleeping well either so it's just been tons of stress. And like, I know I should be on the medicine. There's reasons I'm on it, but now I'm also worried about what happens when I actually am able to get back on it."

7,1,forumstopic36426-60mg-of-celexa-and-5mg-of-abilify-uh-oh,abilify_aripiprazole,"Yeah I understand why you're worried. How did you find the start up initially? I kind of think the more you worry about what you have to get done, the worse you'll feel. Can you write a list to prioritise things and then even just try to get one thing done a day. Sometimes just accepting that we're not up to much can help. Apparently Benadryl can be really helpful in combating withdrawal symptoms and can also help you sleep. xx"

8,1,forumstopic36426-60mg-of-celexa-and-5mg-of-abilify-uh-oh,abilify_aripiprazole,"The start up was rough too. I had the shakes pretty bad, no real appetite, I felt horrible...it's like now, except now is worse and I wasn't aware that was possible. Thank you for the information! I'll have to give that a try."

9,1,forumstopic36426-60mg-of-celexa-and-5mg-of-abilify-uh-oh,abilify_aripiprazole,Good luck. I'm going to get some because I'm having really awful dizzy spells. Keep us posted on how you're doing. xx

10,1,forumstopic36426-60mg-of-celexa-and-5mg-of-abilify-uh-oh,abilify_aripiprazole,"Book a doctor's appointment with your Dad. My Dad really cares about me, but he is scientific and stubborn at times. Seeing a doctor with him really helped. The told him about a doctor who treated depression patients for years, never understanding how they couldn't just ""deal with things."" He got depression and suddenly understood. Depression is a ""private world"" that is often different for every person. The evidence supports this. If someone in a position of authority tells him you have a real problem, hopefully things will work out. It's absolutely ridiculous that your father is forcing you to off a medication, presumably against the advice of your doctor. Hell, if you're under 18, child endangerment charges would be legitimate. People die of suicide for going off medications without medical supervision and by going ""cold-turkey"" with high doses of antidepressants. He is causing you unnecessary pain. Someone strong in your life needs to confront your father if necessary. That is absolutely ridiculous. If you know he cares about you, which I am sure he does, he should respond to some sort of appeal. Really, you might feel bad now, but you have no idea if things will get worse. You can't roll the dice on withdrawing ""cold-turkey"" unless someone who realizes the severity if your symptoms is monitoring you on a daily basis. Plenty of people don't understand mental health problems. I'm sure your Dad is a good guy. The stigma surrounding mental health always annoys me. It's one of those things that really gets on my nerves unlike anything else. It's so simply to fix with education, but nobody wants to fix it. People suffering from mental health issues are in no position to stick up for their own rights, and they get thrown to the curb, often ending up homeless. People still think depression is because of ""bad circumstances"" and ""no willpower."" Oh how the ignorance of the public annoys me. Good luck."

11,1,forumstopic36426-60mg-of-celexa-and-5mg-of-abilify-uh-oh,abilify_aripiprazole,"Cold turkey = BAD. Especially coming off at that dose. I would talk to your dad straight away, and then your doctor, he would likely advise you to re-instate the med and taper off very slowly. I've seen people quit cold turkey from this med before and this is something you don't want to do. An example being, there is one woman who is still having discontinuation effects after a year of use who feels it was her biggest mistake. Please go see your doctor asap."

12,1,forumstopic36426-60mg-of-celexa-and-5mg-of-abilify-uh-oh,abilify_aripiprazole,"Yeah, I'm supposed to be on it daily until...well, they didn't give me a date. This week has been ridiculous. My roommate still hasn't moved in to the apartment yet so I've been doing nothing. I'm sitting around and I feel awful. Luckily I have an appointment on the 4th and one on the 6th. One of those is a doctor's appointment and another is an appointment with my therapist--I can't remember which one is which. I guess I'll find out when I show up. I worry about the doctor's appointment because I see people from the hospital. I had a mandatory three-day stint in the mental health ward here back in the end of April, and ever since then I have to see a doctor from the hospital at least once a month. I've really gone downhill the last week or so and I am like...terrified that they'll make me go back or something. I don't know. I think I'm going to go to bed soon. I'll call the doctor in the morning."

13,1,forumstopic36426-60mg-of-celexa-and-5mg-of-abilify-uh-oh,abilify_aripiprazole,Have you tried the benadryl yet? I'm going to get some today. I'm taking a tablet every second day and on the second day I just feel dreadful.

14,1,forumstopic36426-60mg-of-celexa-and-5mg-of-abilify-uh-oh,abilify_aripiprazole,Good luck. I'm keep checking this thread to see how you're doing.

1,1,forumstopic36762-abilify-liking-itbut,abilify_aripiprazole,"Hello! I am on 60 mg prozac and 2mg of abilify for BDD. I was on the prozac with no side effects for several months, and then my doctor prescribed the abilify to supplement the prozac. I immediately felt better on the abilify, more energy, less stressed, fewer intrusive thoughts etc. HOWEVER my sleep has been disrupted quite a bit. I fall asleep as normal but I wake up about 2 hours later and am WIDE awake. I get up for maybe an hour or so until I feel sleepy again and go back to sleep. This happens at least twice a night. I've tried staying in bed when I wake up and this seems to shorten the time I am awake (to maybe a half hour). SO, I told my doc about my sleep issues, and he suggested I take the abilify in the am instead of the pm. I've been doing that for about 3 weeks and I have found little difference in my sleep. Has anyone experience anything similar  with abilify? And if you did, how did you manage it? I really like Abilify,  but I'm sick of not being able to sleep through the night :( (I go back to the doc tomorrow, I'll update on what he suggests, I hope he doesn't take me off of it!)"

2,1,forumstopic36762-abilify-liking-itbut,abilify_aripiprazole,"I have pretty bad depression, and along with that for me came some absolutely horribly vivid nightmares and a complete lack of the ability to sleep. I couldn't wind down and shut my brain off at all it seemed. Well, when I was in the hospital, they started adding 5mg of Abilify to my medicine (I am on 60mg of Celexa). I was told to take it at night, and that it would magnify the effect of my Celexa (which still isn't working too well) and help me sleep. Um...it hasn't, and I've been on it since April or May. My main problem is that my lovely doctor keeps rescheduling on me, so we havent been able to discuss the problem. Hopefully your appointment goes well :D"

3,1,forumstopic36762-abilify-liking-itbut,abilify_aripiprazole,"Hi! Abilify at 2mg really gives me a lot of energy. My doc mentioned that one option would be to increase the dose of abilify which in higher doses can have a sedating effect,  but he likes what the abilify is doing for me, so he didn't change that. Instead he prescribed 25mg of Trazodone to be taken at bed time. I fall asleep but can't stay asleep. This is supposed to help me stay asleep. Fingers crossed. I hope you get in to see your doc soon!"

4,1,forumstopic36762-abilify-liking-itbut,abilify_aripiprazole,"Hi, I hope you are sleeping better with your new med. I am on prozac and abilify and I feel great.  This is the best combo of meds I have ever been on.  I take my abilify at night and it doesnt seem to bother my sleep but everyone is different.  It made a world of difference when we added the abilify to my prozac. I started feeling so much better.  Hope it all works out for you!! best wishes, starr"

1,1,forumstopic36473-lexapro-and-abilify,abilify_aripiprazole,"I have been feeling that the Lexapro (have been on it 3 yrs) isnt working as well as it had been but I have been having some issues going on in my life also although I have felt the same way off and on about the Lexapro even before then. I get extreme anxiety though when they want to change my anti-depressant cause I have had some bad experiences with a few of the other anti-depressants. I have been on anti-depressants for 25 yrs or more along with anti-anxiety meds. A very dear friend of mine told me about ""Abilify"" and that it was added sometimes to the anti-depressant that you are already on. I suffer from severe depression only. I was wondering if anyone has added Abilify to Lexapro and what there experiences were on both????"

2,1,forumstopic36473-lexapro-and-abilify,abilify_aripiprazole,bump

3,1,forumstopic36473-lexapro-and-abilify,abilify_aripiprazole,"I am also curious to know if anyone is on Lexapro and Abilify. I am on Lexapro 40mg and it is starting to ""poop out"" on me.  I am also extremely tired all of the time and have no motivation. The PDoc put me on Wellbutrin but it made my anxiety attacks and feelings of ""depersonalization"" come back full force, so I was taken off Wellbutrin. Is Abilify an option for me? Thanks to anyone that can give their details on these 2 meds together."

4,1,forumstopic36473-lexapro-and-abilify,abilify_aripiprazole,"kristenpa, Yes I am on Lexapro 20mg. My primary dr. was out for a week so I saw a nurse practioner and she added the Wellbutrin to mine also. The same exact thing happened to me on the Wellbutrin and after 3 days I called my pharmacist (cause it was after hours) and asked if I could just stop taking the Wellbutrin cause I was feeling very strange and spacey along with the depersonalization that you mentioned. My pharmacist said it was alright to stop it being I was only on it the 3 days. So now I have an appt. with a physchatrist on Thursday and wondering what he will do. I definetly need something added or changed and I mean now (lol although its not funny). It seems I have read alot of good things about the ""Abilify"" so I will either ask him about it or see what he comes up with. I will let you know what happens and let me know also what your Dr. decides for you in your case although I feel we are both in the same boat. Good Luck to you ! Hopefully someone who is already on both can tell us some good things even though we know everyone reacts differently to each med."

5,1,forumstopic36473-lexapro-and-abilify,abilify_aripiprazole,"kristenpa, Well I went to the physchiatrist and somehow forgot to even bring up Abilify. I think being the Wellbutrin didnt work after being added on I was kinda afraid to try something new. I told him in the past that Prozac and Paxil had worked well for me for many years at different times but now the Lexapro was doing the same thing as now. (fizzling out on me) I asked him if being I hadnt been on either one of those for years would they possibly start working again. He said yes !! So the way he is weaning me off of the Lexapro plus starting the Prozac again is to start taking 10 mg. (was on 20mg) of the Lexapro and start the 20 mg. of Prozac at the same time. I will take the 10 mg. of Lexapro for 2 weeks then stop that and continue with just the Prozac. I asked him if that would be to much of both in my system at the same time and he said no. So I start that tonight ! Wish me luck. How are you doing and what have you decided to do???"

6,1,forumstopic36473-lexapro-and-abilify,abilify_aripiprazole,"Glad things worked out for you, SerenityForever. kristenpa: I'm on both Lexapro and Abilify, but I take Abilify not exactly as a supplement for my anti-depressant but more to help stabilize my moods. I would say, though, that using Abilify, which is not an AD, to replace a pooping-out AD doesn't sound like a good idea. My Zoloft recently pooped out and all the Abilify in the world couldn't save me (although they kept raising my dosage). Only getting on a new AD--Lexapro--helped. Of course, you want to talk to your pdoc about this but that's just my two cents."

1,1,forumstopic37277-wellbutrinlexaproabilify-transition,abilify_aripiprazole,"Not sure if this is the right Forum to be in, but I'm a newbie, so if it's not, someone please advise. Thanks! I have been taking Wellbutrin 150SR and Lexapro 10mg for 8 years or so. I've felt for a few years now that I needed to make a change but didn't do anything (no health insurance at the time). I went through a rough break-up last year, and I finally went to a psychiatrist (got health insurance) to discuss options. First we tried upping the Wellbutrin to 150XL and then 300XL while still taking the Lexapro. SO - last Thursday, I saw him and said it wasn't helping, so he told me to continue the Wellbutrin but STOP taking the Lexapro (!) and start taking 5mg Abilify. I tried that for 2 days - everytime I'd open my mouth to speak, I felt like I was going to burst out in tears (am still having a rough time w/the break-up, but normally not on the verge of tears anymore). SO I paged my doc Saturday night, told him how I was feeling, and he said that he'd never hear of that side effect from Abilify. But he told me to STOP taking the Abilify and continue with the Wellbutrin. Two days later...my head feels like it's going to explode, I'm nauseous, dizzy...awful...so then I thought, ""OH, I wonder if this is withdrawal from the Lexapro!"" I went on the internet and now I see that you need to wean off of Lexapro, not just stop cold turkey. I couldn't take it anymore and I took a Lexapro a few hours ago. SO I have 2 questions: 1. Did my doc not even think about the withdrawal of Lexapro because he thought the Abilify would take care of that? Do I need to get a new doctor?? I'm feeling like it was fairly irresponsible of him to not discuss the potential side effects. And if I should switch docs (I've only seen him a few times), does anyone have anyone they recommend in NEW YORK CITY? 2. Since Wellbutrin/Lexapro combo may not be working anymore, is there something else that can be combined with the Wellbutrin (besides Prozac and Celexa - been there, done that)? I've heard that Wellbutrin/Effexor could be a good combo. IF I did that, would I need to wean off of the Lexapro first, or just switch? THANK YOU for any help you may give!! JD"

2,1,forumstopic37277-wellbutrinlexaproabilify-transition,abilify_aripiprazole,"Hi JDNYC, From my expereince it would be nornal to wean off the SSRI to prevent withdrawal effects since you have been on it for so long.  You Doc uppod your Wellbutrin to maybe he/she expected this to prevent withdrawals as well. There are a lot of combinitations meds you can try, so consult your Docrot of professional advive on tih. All AD meds do work for different people, but it does take the old trial and error method. Best Wishes for the future and I hope you get the right combination. Jim Bow"

3,1,forumstopic37277-wellbutrinlexaproabilify-transition,abilify_aripiprazole,"Hey JDNYC Some general observations -  please take special note of the comment at the bottom - this is not medical advice, nor gospel, just educated rationale and opinion. Wellbutrin and Abilify both work PRIMARILY (although in different ways) on a different neural pathway to the SSRI drugs such as Lexapro.  As such they would not DIRECTLY counteract all the side-effects of withdrawing suddenly from Lexapro.   They would act INDIRECTLY on keeping your mood stable but not necessarily counteract the other side-effects.  In which case you would likely return to your normal physical state when you start Lexapro/Wellutrin combination you began with again.  Hard to say what to do about your doc.. If you have lost some confidence in him you have two choices - the first is to tell him and give him a chance to build your confidence back or secondly find someone else who will discuss your treatment in the detail you want. There are many options.  Some very new.  As Jimbow15 said - the meds work differently for every individual and there is often much trial and error into getting the right one.  The only best person to put you on track (or make sure you are on track) for this one is an experienced and knowledgable psychiatrist.  Which takes you back to question 1."

4,1,forumstopic37277-wellbutrinlexaproabilify-transition,abilify_aripiprazole,"Hi JDNYC, I hope you had your meds sorted out by now and that your are feelings much better by now. Best Wishes Jim Bow"

5,1,forumstopic37277-wellbutrinlexaproabilify-transition,abilify_aripiprazole,"Hi Jim, I decided to switch docs, but I am waiting to see him until the end of the month. He's actually the one who was initially recommended to me, but he doesn't accept my insurance, so I went to the other guy, but I have now decided that my mental health is more important than my bank account balance. I have a lot of important things going on in the next couple of weeks, and I don't want to be going through any sort of ""weirdness,"" if that makes sense.  That Lexapro withdrawal scared me! I'll check in later this month. Thank you!! JDNYC"

1,1,forumstopic37332-abilify-and-tremmors,abilify_aripiprazole,"Hi, for anyone taking Abilify do the tremors go away? or is that part of this drug that does not go away so long your still on drug therapy with Abilify"

2,1,forumstopic37332-abilify-and-tremmors,abilify_aripiprazole,"As with all psychiatric medications, tremors can happen. Typically, anti-psychotics can cause tremors, but Abilify appears to be the one that is least likely due to its internal mechanism. Your Psychiatrist may be right about your migraines. Headaches are considered neurological disorders, they usually respond to anti-depressants. I'm concerned that your being treated with two anti-depressants: Zoloft and Elavil. That is risky and increases the risk of serotonin toxicity (too much). Abilify would actually worsen that situation. Meds are really tricky. Those two (anti-depressants) shouldn't be combined, at the least, and may be the cause of your tremors. Furthermore, Elavil works on noradrenaline, a hormone that's coupled with anxiety and could cause muscle twitching. If anything, Elavil should be dropped. And, if you don't get relief with Zoloft, then switch the two. Perhaps you could bring this up with your PDoc? Be aware of any palpitations, sweating, or blood pressure problems. Also, Atenolol may be of some help for tremors, so that's not interfering with anything. Please make sure your doctors are aware of the medications your on. Good luck. Edit: In no way am I intending to cause you to mistrust your physician. Many of them may fear internet communities are more harmful than helpful. It's very well possible that he/she has seen positive results with this combination of meds. Although, it still may be over-activating for you and this is all that needs to be said."

3,1,forumstopic37332-abilify-and-tremmors,abilify_aripiprazole,I have only been on Abilify for 6 days.  I have noticed no tremors though.  I hope things are better for you. Camm

4,1,forumstopic37332-abilify-and-tremmors,abilify_aripiprazole,"I took abilify for six days and developed tardive dyskenisia, which started abating today (been off the drug for 4 da,days), but is not entirely gone. Had slightly tremorous feeling for the first couple days and I felt a heck of alot better on it (less anxious an self conscious) until I went up to 5mg and then the tardive dyskenisia set in.  Doc wants me off it completely, so I have to start all over again with other drugs (Doc took me off effexor as well). Good Luck to you with abilify."

1,1,forumstopic39477-adding-abilify,abilify_aripiprazole,"i saw a commercial that was advertising an add on treatment to drepessive symptoms to add along with certain medications, effoxor xr being one of them, and anyways i was just wondering if anyone is on that and how its working for them if they are....i am kinda surprised i havent seen anyone post anything about it...anyways, if anyone knows how that works, good or bad, i would like to know because i was thinking about suggesting it to my doctor at my next appointment....thanks"

2,1,forumstopic39477-adding-abilify,abilify_aripiprazole,"Elaina- My thinking is that it is quite appropriate to suggest any medication that you might think will help your condition.  I do suggest you research online everything you can about any med that you are contemplating.  Know it inside and out.....even before suggesting it to your pdoc. I have now experience with Abilify, so I'm totally in the dark regarding it interaction with Effexor.  If you have a good partnership with your doc bringing this up shouldn't matter one way or another.  You are wise to for thinking in advance. Deepster"

1,1,forumstopic40873-abilify,abilify_aripiprazole,"Hey, First off let me say I am awear this is only a social outlet and anything said is just an opinon Abilify works great and so does Zoloft, However after beeing on it for 6 months it capped my RX insurance and the drug is very expensive as there is no generic. In everyones opinion what is a sutible alternative to abilify that would do pretty much the same thing, A medication that just slows you down and has tranquale affects and it has to work with Zoloft, Z is the primary drug i need. Abilify was to agment as well as calm my moods down. What other agment with the same affect as Abilify? John"

2,1,forumstopic40873-abilify,abilify_aripiprazole,"John- I have no opinion regarding Abilify, as I have never tried it.  I really think this is a question that should be posed to your prescriber.  It may be that the med may be available from the manufacturer for little or no cost.  It also may be that your state will subsidize the cost of the med for little or nothing.  Talk with your professionals.  It can't hurt! I'm sure that some here may be able to provide their own opinions.  Nothing more. Best to You, my friend! Deepster"

3,1,forumstopic40873-abilify,abilify_aripiprazole,"Hi John, I too am on a zoloft/abilify combo and I hit my insurance cap as well so I am getting my abilify from Canada.  They have it in generic form for less than my co-pay I was paying here in the US.  Let me know if you are intereted and I will look up the company name and number for you. best wishes, starr"

4,1,forumstopic40873-abilify,abilify_aripiprazole,"i see the PDOC tonight, and we will go from there, I may be mixxed BP  thou the Abilify was ment to augment the Zoloft, so wel will see what happens........i know other augmentors are Buspar and Lithium so I will guess I may be put on one of those,"

1,1,forumstopic40434-first-time-seeing-psychiatrist-she-put-me-on-abilify,abilify_aripiprazole,"So my first time in my life going to a psychiatrist and as soon as I step into her office she's already looking at me like I'm crazy. She asked me a few questions. Asked what I would do when I was on my highs and I told her excessive shopping. Asked me how I did on my lows and I responded with the fact that I would want to disappear. I am currently on pristiq for my depression, and now she has added abilify as a mood stabilizer. She had mentioned it was expensive, so I figured oh a couple hundred bucks. I go pick up my prescription paying $500.  For that kind of money I sure hope I found the ultimate happy miracle pill!!!!! So today is my first dose and was wonderingif anyone has tried out this med or the combo with pristiq?"

2,1,forumstopic40434-first-time-seeing-psychiatrist-she-put-me-on-abilify,abilify_aripiprazole,You payed $500? I'm guessing you dont have inusrance?

3,1,forumstopic40434-first-time-seeing-psychiatrist-she-put-me-on-abilify,abilify_aripiprazole,"wow $500, for a months worth?"

4,1,forumstopic40434-first-time-seeing-psychiatrist-she-put-me-on-abilify,abilify_aripiprazole,"Hi, I am on zoloft and abilify and am doing great on this combo.  I did hit my insurance cap bec the abilify is so expensive so I ordered it through Canada.  They have it in generic form and it is much cheaper. It has been a wonder drug for me, I hope it works for you. best wishes, starr"

1,1,forumstopic41003-abilify-2mg,abilify_aripiprazole,"I took Abilify 2mg for two weeks for my depression (as a supplement to my Pristiq 50mg) and it worked really well for alleviating my depression symptoms.  However, I had these strange feelings of anxiety and internal restlessness.  My doctor had a fancy name for what I was feeling and I wish that I could remember it to be more specific.  Anyway, that's not the point.  Does anyone have any similar experiences?  Did it maybe go away for anyone?  I'm thinking that maybe I'll give it another try since it helped so much with the depression symptoms. ... Just found the name of the side effect that i was having (wikipedia is wonderful).  It was called akathisia ... a syndrome characterized by unpleasant sensations of ""inner"" restlessness that manifests itself with an inability to sit still or remain motionless. On a lighter note ... I think Abilify has the coolest generic name .... Aripiprazole."

2,1,forumstopic41003-abilify-2mg,abilify_aripiprazole,"I was on 10mg of Abilify after a two week stay in the psych hospital. It was sort of forced on me to take it. I'm Bipolar I and it made me manic as all get out. I ws already taking 2 AD's, 2 mood stabilizers and an anti-psychotic. The addition of Abilify was just too much for me to handle. I was taken off of it and once it was out of my system I was fine. It's basically used as a booster for AD's. If it's helping with your AD, it is good. The akathesia mmay diminish as it reaches therapeutic level for you. Keep in touch with your pdoc if you have other side-effects that are bothering you. Also tell your pdoc about how you are doing on the combo. Sheepwoman"

3,1,forumstopic41003-abilify-2mg,abilify_aripiprazole,"Hi, I am on abilify as well as zoloft and it works great for me.  I have  not had any side effects and I have been on it for over a year.  I hope things work out for you. best wishes, starr"

4,1,forumstopic41003-abilify-2mg,abilify_aripiprazole,"I also am on Abilify and Zoloft, thou I take 10MG because of some Hypomania, I also take Beztropine that helps with some side affects of the Abilify, anyway the cocktale works great for me"

5,1,forumstopic41003-abilify-2mg,abilify_aripiprazole,"i'm on 5 mg of abilify along with luvox, i've been on abilify for a month and don't feel any different except i feel weaker and fatigued..."

6,1,forumstopic41003-abilify-2mg,abilify_aripiprazole,It's amazing how these drugs effect people differently.  I was the complete opposite of weak and fatigued when I was on Abilify.

7,1,forumstopic41003-abilify-2mg,abilify_aripiprazole,"Ive been taking just abilify for about a month now.  Ive tried just about all the anti depressant medications and have now graduated to anti psychotics. I do feel a little bit of the internal shaking, but its not too much that I cant handle.  I have had some weight gain, but I am very active in fitness, so I really try to watch my weight, but if I am not careful I will balloon up.  The water weight is the biggest reason why I would go off of abilify.  I am taking 10mg right now.  My mood kind of goes up and down, sometimes I feel stable and other times I feel pretty down.  So I am going to keep with it and see what happens."

8,1,forumstopic41003-abilify-2mg,abilify_aripiprazole,"abilfy was working decent for a weeks, almost a month and slowly it has stopped working as well.  Ive only been taking it for a month or so.  Ive increased the dosage, and today I went up to 15mg of Abilify with 60mg of Cymbalta b/c I felt so bad.  I was only taking Abilify.  Its time to make another urgent appointment to get on something else Im thinking."

